labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
1,제2의나라,BM,[제2의나라]💯45분사냥만해도 명중90증가!!난했음 형두?할거야?(feat.파티생성및파티해산) 니노쿠니 二之國 Ni no Kuni CROSS WORLDS,370만과금하고도 무과금이랑 같은이유가뭐져 ㅠㅠ,2021-06-26T09:51:32Z,370만과금하고도 무과금이랑 같은이유가뭐져 
1,메이플,BM,현금 1500만원..? 메이플로 번 돈 일부 수익공개합니다! 인증OK (EP..02)(게임으로 돈버는법),오 머찐님 ㅋㅋㅋㅋ 채널명도 바꾸셨네요!! ㅎㅇㅌ,2021-09-01T14:25:27Z,오 머찐님 ㅋㅋㅋㅋ 채널명도 바꾸셨네요   ㅎㅇㅌ
1,검은사막,무소속,검은사막 우사 출시! 미술학원 출신 장인커마 보여드립니다,지가 하고 싶은거 하는김에 숙제를 받는 남자 ㅋㅋㅋㅋㅋㅋㅋ,2022-12-22T11:17:24Z,지가 하고 싶은거 하는김에 숙제를 받는 남자 ㅋㅋㅋㅋㅋㅋㅋ
1,리니지,게임성,대박! 추억의 리니지 서먼 몬스터가 새롭게 돌아 왔습니다. [태산군주],카매무시라니ㅋㅋㅋ 세상에나,2020-12-17T01:14:36Z,카매무시라니ㅋㅋㅋ 세상에나
1,로스트아크,운영,[로아] 오늘 5주년 이벤트 & 강선이형 '라이브 방송' 공지가 떴다고?! 모르면 진짜 후회하는「로요일 패치내역」-4분 정리-,정리 깔끔 잘했다 잘했어  ㅇㅈ  경운기  타면 엄청 웃길듣 ㅋㅋㅋㅋㅋㅋㅋ MZ 경운기 알아?,2023-11-01T23:01:28Z,정리 깔끔 잘했다 잘했어  ㅇㅈ  경운기  타면 엄청 웃길듣 ㅋㅋㅋㅋㅋㅋㅋ MZ 경운기 알아 
1,리니지,운영,[보물지도][리니지m]간만에 혈원계정 해킹해서 주말팩 오픈...,아 이렇게 된거군요 ㅋㅋㅋ,2023-08-15T17:57:16Z,아 이렇게 된거군요 ㅋㅋㅋ
1,메이플,사운드,메이플스토리 BGM - 엘나스,메이플 어린날의 추억~,2023-09-06T02:26:17Z,메이플 어린날의 추억 
1,검은사막,무소속,Trailer | 신규 클래스 「세이지」 [검은사막],아;; 검은사막 인터페이스가 영 적응되질 않아서 손이 잘 안갔는데 이러면 할수밖에 앖잖아;;펄어비스 내가 뭘 좋아하늕 확실하게 잘 알고있는걸?,2021-03-15T11:54:00Z,아   검은사막 인터페이스가 영 적응되질 않아서 손이 잘 안갔는데 이러면 할수밖에 앖잖아   펄어비스 내가 뭘 좋아하늕 확실하게 잘 알고있는걸 
1,메이플,BM,"「캐시 아이템 환불 공지」 마일리지를 메포로 환불해준다고? [메이플스토리, 페이지]",70만원질러서 프리저 올인하고 환불되면 바로 메포로 팔면 mvp작은 이득이긴하네,2023-04-10T14:13:46Z,70만원질러서 프리저 올인하고 환불되면 바로 메포로 팔면 mvp작은 이득이긴하네
1,로스트아크,무소속,동접 130만 로아가 요즘 잘나가는 이유,"현실성있는 엔씨평가시네요...언론,증권전문가라는 사람들은 메타등등 장비빛 찬양기사만 하던데...역시 게임은 재미가있어야...그래서 엔씨는 20만원때가지 하락에 한표던집니다.~",2022-03-14T09:01:05Z,현실성있는 엔씨평가시네요   언론 증권전문가라는 사람들은 메타등등 장비빛 찬양기사만 하던데   역시 게임은 재미가있어야    그래서 엔씨는 20만원때가지 하락에 한표던집니다  
1,검은사막,무소속,미친 이 정도였어?! 한국 게임 맞지ㅠㅠ 붉은 사막 최신 게임 플레이 트레일러 4K (검은사막의 펄어비스 신작 게임),내가 너를 보며 오늘도 열심히 일한다나오면 꼭 재미있게 즐겨주마 늦어져도 좋다,2023-08-24T05:48:22Z,내가 너를 보며 오늘도 열심히 일한다  나오면 꼭 재미있게 즐겨주마 늦어져도 좋다
1,리니지,BM,"리니지M 앨리스의 모든것을 알아봤습니다!! 미티어데미지,확률 그리고 디버프 앨리스의 증오까지!! 【 똘끼 】",ㅋㅋㅋ이개관종 아직도안접었니? 접는다면서 ㅋㅋㅋㅋ니깟게이거아니면뭐할거있니 ㅋㅋㅋㅋ캬악~퉤,2021-03-01T14:34:25Z,ㅋㅋㅋ이개관종 아직도안접었니  접는다면서 ㅋㅋㅋㅋ니깟게이거아니면뭐할거있니 ㅋㅋㅋㅋ캬악 퉤
1,메이플,BM,현금 1800만원짜리 코디 vs 공짜 코디ㅋㅋㅋ 메이플 vs 로스트아크 코디배틀ㅋㅋㅋㅋㅋ,공짜는 '재미' 가 없으니까,2022-05-11T14:21:42Z,공짜는  재미  가 없으니까
1,제2의나라,그래픽,지브리 느낌의 기대작 제2의 나라! 출시 전 테스트버전 미리 얻었습니다,서로 친추해요 KH7R8N 모자 받고 싶어요,2021-06-03T05:42:12Z,서로 친추해요 KH7R8N 모자 받고 싶어요
1,배틀그라운드,사운드,배틀그라운드 이어폰 설정 - 소리 크게 하는법 배그 FPS 사운드[문상 이벤트],로즈티비에서 고양이 다시보기 ASMR 듣는데 개꼴리더라ㅋㅋ,2020-10-01T12:09:04Z,로즈티비에서 고양이 다시보기 ASMR 듣는데 개꼴리더라ㅋㅋ
1,로스트아크,무소속,[LIVE] 로스트아크 On Air l 2023. 8.25 19:00,다음 디렉터는 진짜 뭔 죄냐 ㅋㅋㅋ,2023-09-08T17:01:53Z,다음 디렉터는 진짜 뭔 죄냐 ㅋㅋㅋ
1,신의탑,BM,'신의탑M'을 시작하려는 비선별인원을 위한 종합 가이드,ㅋㅋㅋㅋㅋ 원신급 과금의 방치형게임,2022-04-29T23:55:46Z,ㅋㅋㅋㅋㅋ 원신급 과금의 방치형게임
1,배틀그라운드,사운드,"비켄디 테마곡 ""Winter Like No Other"" | 배틀그라운드",시즌 2때도 그렇고 시즌 7때도 그렇고지금도 그렇고비켄디는 브금이 맛있어,2022-11-28T08:44:00Z,시즌 2때도 그렇고  시즌 7때도 그렇고 지금도 그렇고  비켄디는 브금이 맛있어
1,메이플,사운드,"10시간 잔잔한 수면음악 ""엘리니아 나무던전 Missing You"" 메이플스토리ost",어릴때 메이플때문에 부모님은 피시방 찾아와서 맨날 끌고가서 가출도많이하고 참 서러웠는데 그것도 이젠 추억이네ㅋㅋ어른이 된 지금 마음껏 메이플할거임!,2023-11-07T15:24:57Z,어릴때 메이플때문에 부모님은 피시방 찾아와서 맨날 끌고가서 가출도많이하고 참 서러웠는데 그것도 이젠 추억이네ㅋㅋ어른이 된 지금 마음껏 메이플할거임 
1,검은사막,BM,현금55만원 초대박 대리지름기! 【배돈】검은사막 모바일(Black Desert Online),ㅋㅋㅋㅋㅋ 배돈튜브님 너무 재밌다 배돈님 마음을 꿰고 있네 ㅋㅋㅋㅋㅋ,2018-04-14T18:16:10Z,ㅋㅋㅋㅋㅋ 배돈튜브님 너무 재밌다 배돈님 마음을 꿰고 있네 ㅋㅋㅋㅋㅋ
1,검은사막,조작,사냥터 통제합니다 사냥하지 마세요 - 검은사막,와 꿀잼 ㄷㄷ 역시 이분은 검사가 맞음 ㅋㅋㅋ,2022-03-04T00:03:10Z,와 꿀잼 ㄷㄷ 역시 이분은 검사가 맞음 ㅋㅋㅋ
1,메이플,운영,밸패 수준 실화냐? 역겨워서 못하겠네 [메이플 테섭 밸런스 패치 리뷰],메이플 밸런싱은 유저들 입장에서의 밸렁싱이 아니라 넥슨측 수익적 밸런싱을 맞추는거 ㅋㅋㅋㅋㅋ,2022-01-09T06:06:18Z,메이플 밸런싱은 유저들 입장에서의 밸렁싱이 아니라 넥슨측 수익적 밸런싱을 맞추는거 ㅋㅋㅋㅋㅋ
1,리니지,사운드,리니지1 Original 배경음악 BGM 브금,음악 듣다보면 오르골 파트가 약간 공포스럽게 느껴지기도 해요~ 오르골 파트는 공포 브금으로 써도 좋을 것 같네요^^,2023-03-22T11:09:31Z,음악 듣다보면 오르골 파트가 약간 공포스럽게 느껴지기도 해요  오르골 파트는 공포 브금으로 써도 좋을 것 같네요  
1,로스트아크,게임성,레이드 뉴비들과 같이 가면 재밌는 이유ㅋㅋㅋ [로스트아크],4관문할때 고개돌리면서 잘하고있나 확인하는게 귀여우시네ㅋㅋㅋㅋㅋㅋㅋ,2023-06-23T17:49:48Z,4관문할때 고개돌리면서 잘하고있나 확인하는게 귀여우시네ㅋㅋㅋㅋㅋㅋㅋ
1,메이플,조작,메이플 코강 쉬운 직업 TOP 8,신궁 진짜 키워보면 ㅈㄴ 행복하다니까.듀블 천개까도 유효코어 안나올 동안에신궁은 코강 다 끝남 ㅋㅋ,2023-08-29T03:58:39Z,신궁 진짜 키워보면 ㅈㄴ 행복하다니까  듀블 천개까도 유효코어 안나올 동안에 신궁은 코강 다 끝남 ㅋㅋ
1,로스트아크,사운드,[로스트아크｜OST] 플레체 신시가지 (Pletze new town) / LOST ARK Official Soundtrack,혹시 스토리 중에 나오는 음악도 올려주실 수 있나요?,2022-11-16T05:23:52Z,혹시 스토리 중에 나오는 음악도 올려주실 수 있나요 
1,검은사막,무소속,[검은사막M] 펄어비스에 당했습니다..,역시 어깨가 한 몫했네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-09-17T05:12:47Z,역시 어깨가 한 몫했네요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,로스트아크,사운드,[로스트아크ㅣOST]  06_별빛 등대의 섬(Star Light Island) / LOST ARK Soundtrack (Vol.2 In-Game Track),"이 노래를 듣고 소름이 돋고 다음 섬이 기대되고 로아온이 즐거웠고, 낭만과 강선이 형이 말한 추억이 가득했던 로아가 그리워집니다.",2023-06-28T12:57:27Z,이 노래를 듣고 소름이 돋고 다음 섬이 기대되고 로아온이 즐거웠고  낭만과 강선이 형이 말한 추억이 가득했던 로아가 그리워집니다 
1,메이플,그래픽,[메이플]키네시스 스킬 커스터마이징 / Maple Story Kinesis Skill customizing Video[KMS],키네 키우다 쉬고 있는 유저인데...넥슨 뭐하나? 당장 모셔라 진짜 저런 스킬들이면 쓸맛날듯... 특히 무빙매터 움직일 필요가 없다는게 좋다,2021-08-12T00:55:43Z,키네 키우다 쉬고 있는 유저인데    넥슨 뭐하나  당장 모셔라 진짜  저런 스킬들이면 쓸맛날듯     특히 무빙매터 움직일 필요가 없다는게 좋다
1,메이플,게임성,한국인 유저가 직접만든 실사화 메이플스토리 ㄷㄷ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ4:45,2020-05-22T15:17:26Z,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ4 45
1,로스트아크,운영,워로드 밸런스 패치 상향 받았습니다... 그런데 [로스트아크],코로나라닝..뜨신거 마니 드시구 잘 관리 해주셔유 휴유증 엄청나데영..ㅠ 그리구 패치는..뭔가 애매하게 해줬구나 부캐로 응애 워로드 키우고 있어서 잘 몰랐는데...ㅠ,2023-10-22T22:51:14Z,코로나라닝  뜨신거 마니 드시구 잘 관리 해주셔유 휴유증 엄청나데영   그리구 패치는  뭔가 애매하게 해줬구나 부캐로 응애 워로드 키우고 있어서 잘 몰랐는데   
1,로스트아크,사운드,[로스트아크｜OST] 봄의 야시장 (Spring Night Market) / LOST ARK Official Soundtrack,이번 아크패스 벽지 음악도 올려주세요,2023-07-10T19:42:09Z,이번 아크패스 벽지 음악도 올려주세요
1,로스트아크,무소속,[로스트아크 해외] 카멘 덕분에 욕을 먼저 배우는 미국인들....Stoopzz의 로아사랑단 다시보기 #3,카단 에스더스킬 좀 짜치긴하네 ㅋㅋ,2023-09-26T20:46:29Z,카단 에스더스킬 좀 짜치긴하네 ㅋㅋ
1,로스트아크,조작,"아니 이게 안죽네ㅋㅋㅋㅋ ""타격감 0티어 근본 사멸딜러"" 딱렙 프로켈 도전ㅣ로스트아크",썸네일 가르가디스 출시한줄 알았어요..라고할뻔 ㅋㅋ,2022-12-29T05:24:28Z,썸네일 가르가디스 출시한줄 알았어요      라고할뻔 ㅋㅋ
1,메이플,운영,[메이플스토리 맑음] 오늘 꼭 알아야 할 주의사항과 6월에 패치되는 중요 업데이트 & 이벤트 총정리,맑음님 하이퍼 버닝 레벨 달성 보상으로주는 코어젬스톤을 타 서버로 이동해서사용할 수 있나요?,2023-06-18T14:49:23Z,맑음님 하이퍼 버닝 레벨 달성 보상으로 주는 코어젬스톤을 타 서버로 이동해서 사용할 수 있나요 
1,배틀그라운드,그래픽,[배틀그라운드] 블랙워크가 레드도트만 쓰는 이유 = ✨레이저샷✨ㅣ블랙워크 솔로,"재미있게 보셨다면 구독과 좋아요, 댓글 한번씩 부탁드려요♥",2019-03-20T13:31:49Z,재미있게 보셨다면 구독과 좋아요  댓글 한번씩 부탁드려요 
1,로스트아크,무소속,몽환군단장 아브렐슈드 퍼클 도전기 | 로스트아크,마름모 군단장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-10-25T12:49:06Z,마름모 군단장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,로스트아크,무소속,[로스트아크] 스마일게이트RPG는 충분히 잘하고 있다,요즘 커뮤 사람들 자기한테 너무 관대하고 상대방한테 너무 엄격함 ㅋㅋ,2022-03-28T05:56:35Z,요즘 커뮤 사람들 자기한테 너무 관대하고 상대방한테 너무 엄격함 ㅋㅋ
1,리니지,운영,[리니지m] 업데이트 전초전부터 신규 문양에 질서의 연금까지 난리도 아니네요.(9월6일 업데이트 후기),178  좋아요  꾸욱,2023-09-06T12:11:56Z,178  좋아요  꾸욱
1,제2의나라,BM,제2의나라 무과금으로 10일간 올인해 본 후 말하는 군대같았던 이유와 후기,뭐야 찍먹도 안했네 ㅋ 이런리뷰말고 다들 김x장님 리뷰 보세요~,2021-07-05T13:50:24Z,뭐야 찍먹도 안했네 ㅋ 이런리뷰말고 다들 김x장님 리뷰 보세요 
1,신의탑,무소속,신의탑 하진성과 칼라반이 다시 싸운다면 누가 이길까,지랄들하네 ㅋㅋ 쳐발린건 쳐발린거,2021-06-26T00:27:05Z,지랄들하네 ㅋㅋ 쳐발린건 쳐발린거
1,배틀그라운드,조작,배그에서 만난 직업군인에게 사랑고백 받았습니다♥,유하각 제대로 잡아주는 팀원님 ㅋㅋㅋ 안내님은 역시나 잘하시네요 ㅋㅋ,2022-09-15T15:34:58Z,유하각 제대로 잡아주는 팀원님 ㅋㅋㅋ 안내님은 역시나 잘하시네요 ㅋㅋ
1,로스트아크,운영,로아 시작 1주일만에 해킹당했습니다 ㅠㅠ (실화),청자들 소매넣기 지리긴 하네요ㅋㅋ,2022-08-23T23:49:17Z,청자들 소매넣기 지리긴 하네요ㅋㅋ
1,로스트아크,사운드,[로스트아크｜OST] 두려움이 사라지는 마법 (The Spell to Disappear The Fear) / LOST ARK Official Soundtrack,매 씬 대화가 끝날때마다 응석부리기 같은 상호작용을 하면 클라우디아가 한 마디씩 더 말을 걸어요.. 여러모로 많은 위로를 받은 섬이였습니다.,2022-11-23T16:42:05Z,매 씬 대화가 끝날때마다 응석부리기 같은 상호작용을 하면 클라우디아가 한 마디씩 더 말을 걸어요   여러모로 많은 위로를 받은 섬이였습니다 
1,검은사막,게임성,펄어비스 검은사막 뉴비 폭발! 채팅으로 때리는 고인물들의 팩트 폭격ㅋㅋ,아 저기 스토리충도 무서워서 r광클해서 넘긴데였던듯 ㅋㅋㅋ,2021-09-17T19:19:09Z,아 저기 스토리충도 무서워서 r광클해서 넘긴데였던듯 ㅋㅋㅋ
1,로스트아크,무소속,만드는데만 한 달 걸리는 배 [로아],충충 바바포 ㅋㅋㅋㅋ,2022-06-10T21:56:20Z,충충 바바포 ㅋㅋㅋㅋ
1,로스트아크,무소속,로아 이번 밸패... 음...,영상준내자미있네ㅋㅋ,2023-10-29T16:50:12Z,영상준내자미있네ㅋㅋ
1,메이플,게임성,"루델팡 사칭사기 당했습니다ㅠㅠ [팡이요,  메이플스토리]",니가 돈 많으니까 봐주라하는 애들은마인드 존나 역겹네 시발 ㅋㅋ지들이 당하면 이악물고 확성기 존나 날릴거면서마인드가 시발 그냥 범죄자 마인드노 ㅋㅋ,2023-09-17T02:05:42Z,니가 돈 많으니까 봐주라하는 애들은 마인드 존나 역겹네 시발 ㅋㅋ 지들이 당하면 이악물고 확성기 존나 날릴거면서 마인드가 시발 그냥 범죄자 마인드노 ㅋㅋ
1,배틀그라운드,조작,경쟁전에 데미지핵 등장!! 😡 [9번남자 배틀그라운드],아까 배그 재미있었습니다!,2021-04-30T03:19:06Z,아까 배그 재미있었습니다 
1,배틀그라운드,BM,토미건 환불을 '다나까'만 써서 막아보겠습니다 l 배그홈쇼핑,갑자기 부를까 말까송ㅋㅋㅋ,2021-02-19T02:08:18Z,갑자기 부를까 말까송ㅋㅋㅋ
1,메이플,조작,메이플 최고의 유입시즌!! 진캐의 전직업 한줄평가!!,신궁 님이나 하세요ㅋㅋ,2023-10-15T12:24:36Z,신궁 님이나 하세요ㅋㅋ
1,제2의나라,게임성,메인 퀘스트 『29레벨 에서 30레벨』 쉽게 레벨업 하는 방법 공략! [제2의 나라: CROSS WORLDS],시그니스 서버 6월 10일 19시 기준) 위치 29등이네요 ㅋㅋ 팔로워는 서버 2등인데 팔로우 해주신분들 모두 감사드립니다!!,2021-06-10T09:58:37Z,시그니스 서버 6월 10일 19시 기준  위치 29등이네요 ㅋㅋ 팔로워는 서버 2등인데 팔로우 해주신분들 모두 감사드립니다  
1,검은사막,무소속,실력과 광기로 보여주는 역대급 유저간담회... 검은사막 페스타,이야...ㅋㅋ 간담회를 이제 보는데 물들어올때 노젓는게 아니라 모터를 달았었네..ㅋㅋ,2023-08-14T07:20:38Z,이야   ㅋㅋ 간담회를 이제 보는데 물들어올때 노젓는게 아니라 모터를 달았었네  ㅋㅋ
1,제2의나라,BM,"[뚜껑TV]제2의나라 크로스 필드 1층 최강 사냥터 (큐브 폭풍 렙업, 몰이 방법과 조건) 사냥 속도 500%",무과금은 힘드네요ㅋㅋ감사합니다(발송완료),2021-10-27T08:19:57Z,무과금은 힘드네요ㅋㅋ감사합니다 발송완료 
1,메이플,BM,메이플) 무과금도 하루에 10억씩 벌 수 있습니다 [100억 모으기 5화],진짜 하루 웬종일 메이플만 해야하는구나 ㅋㅋㅋㅋ,2022-03-26T08:05:46Z,진짜 하루 웬종일 메이플만 해야하는구나 ㅋㅋㅋㅋ
1,리니지,BM,리니지 2M 직업추천 6가지만 알면 완벽하다!,직업 추천해줘도 랜덤이라 하질 못했 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2019-11-28T02:35:18Z,직업 추천해줘도 랜덤이라 하질 못했 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,검은사막,BM,[검은사막] 현질 vs 무과금 (검은사막 필수 현질을 살펴보자!) add 랏 항구가 사라진다는 무서운 소문이 돌고 있다 (소문의 진실을 파헤쳐 보자!),해외에서는 정액제던데 국내적자가 나도 펄어비스가 서비스이어가는 이유가 있더군요캐릭터만 15개인데 죄다 헌질을 룩덕에만 박았네요ㅋㅋ,2023-03-01T04:32:02Z,해외에서는 정액제던데 국내적자가 나도 펄어비스가 서비스이어가는 이유가 있더군요 캐릭터만 15개인데 죄다 헌질을 룩덕에만 박았네요ㅋㅋ
