labels,동영상 제목,댓글,댓글 작성일,PRO
1,[어둠의전설] 어둠으로 돌아와 Full ver.,코찔찔 돈없던 애들이 이제 사회생활하고 나이가 차니까 소비할 능력이 되는걸 간파한거군,2023-10-13T06:18:15Z,코찔찔 돈없던 애들이 이제 사회생활하고 나이가 차니까 소비할 능력이 되는걸 간파한거군
1,[어둠의전설] 어둠으로 돌아와 Full ver.,화이팅❤,2023-10-13T11:06:51Z,화이팅 
1,[어둠의전설] 약봉이 믿고 3강 손쉽게 가즈앗!!(뮤레칸의던전 / 뮬던) / (템작강화요령),지랄하네진짜,2022-05-07T16:34:49Z,지랄하네진짜
1,[어둠의전설] 수상한버섯? 이제 더이상 사지 마세요~ 직접 만드세요!,추억의 게임^^,2023-03-31T11:01:20Z,추억의 게임  
1,[어둠의전설] 세오200년 기념 영상,크. 핏빛달누나 잘지내고잇으려나. 20년전이네..,2022-09-07T14:03:00Z,크  핏빛달누나 잘지내고잇으려나  20년전이네  
1,[어둠의전설] 다시 기억해주라,20년전쯤에 연장쿠폰 써가면서 평민옷입고 결장뜨고 했던게 생각나네 ㅋㅋ 추억으로 간직할게요,2023-11-07T13:29:58Z,20년전쯤에 연장쿠폰 써가면서 평민옷입고 결장뜨고 했던게 생각나네 ㅋㅋ 추억으로 간직할게요
1,[어둠의전설] 3차승급 + 패치내용 총정리!!,그래서 지금5개월 지났는데 3차승급나왔냐,2023-09-04T11:24:20Z,그래서 지금5개월 지났는데 3차승급나왔냐
1,[어둠의전설] 3차 승급 업데이트 & 25주년 스페셜 이벤트 프로모션 영상,퀵던 나오는 순간 모든 컨텐츠는 망했다,2023-11-02T04:01:27Z,퀵던 나오는 순간 모든 컨텐츠는 망했다
1,[어둠의전설] 25주년 업데이트 CONGRATULEGEND!,멋져,2022-12-22T05:10:53Z,멋져
1,[어둠의전설] 25주년 업데이트 CONGRATULEGEND!,어둠소식은 언제나 반갑다.,2022-12-22T20:23:11Z,어둠소식은 언제나 반갑다 
0,간단한 배그사플 설정법 2가지[배틀그라운드],사운드 증폭 프로그램 쓰면 총소리는 똑같나요 작아지나요?,2022-01-08T09:47:14Z,사운드 증폭 프로그램 쓰면 총소리는 똑같나요 작아지나요 
1,[어둠의전설] 227만 5강 루딘 도전 VS 602만 순직 (feat.비격하지마세요) #shorts,브금 섊,2023-09-18T07:24:34Z,브금 섊
1,[어둠의전설] 227만 5강 루딘 도전 VS 602만 순직 (feat.비격하지마세요) #shorts,웃길라고만든건가,2023-08-25T07:00:36Z,웃길라고만든건가
1,[어둠의전설/Dark Ages] 37 반혼의 결서 루딘의 방 BGM 10min,엔도르 걸쳐진방...,2018-01-12T18:25:26Z,엔도르 걸쳐진방   
1,[어둠의전설/Dark Ages] 24 피에트 BGM 10min,ㅠㅠ갈곳없으면 피에트에서 낚시하거나 브금들으면서 잠수탔던 것 같다..벌써 몇년전인지 기억도 희미해서 잘 생각나진 않지만 이상하게 피에트 브금은 듣자마자 기억나네ㅠ,2021-03-03T15:49:41Z,ㅠㅠ갈곳없으면 피에트에서 낚시하거나 브금들으면서 잠수탔던 것 같다  벌써 몇년전인지 기억도 희미해서 잘 생각나진 않지만 이상하게 피에트 브금은 듣자마자 기억나네ㅠ
1,[어둠의전설/Dark Ages] 11 구 수오미 BGM 10min,1 2 마레노!,2021-03-13T00:57:57Z,1 2 마레노 
1,[어둠의전설/Dark Ages] 1 어둠의전설 메인타이틀 BGM 10min,기열찐빠 bgm이다 어둠은 자고로 어두워야함 구 버저너이 근본이지,2023-10-28T09:34:45Z,기열찐빠 bgm이다 어둠은 자고로 어두워야함 구 버저너이 근본이지
1,"[신작] 제2의나라, 지브리 감성 하나만으로도 찍먹 가치 충분",오늘 출시됐는데 자세한 분석 감사합니다! 일단 지브리 감성때문이라도 찍먹해봐야겠네요,2021-06-10T08:30:26Z,오늘 출시됐는데 자세한 분석 감사합니다  일단 지브리 감성때문이라도 찍먹해봐야겠네요
1,"[신의탑]119,000원사전쿠폰받는법!그리고 40뽑기하는법까지!#TowerOfGod#쿠폰",여러 앱이 동시에 같이 움직이시는거 어떻게 하시는거에요?? 리세하기 유용한거같아서요,2023-07-26T17:25:51Z,여러 앱이 동시에 같이 움직이시는거 어떻게 하시는거에요   리세하기 유용한거같아서요
1,[신의탑] 나에게는 살아가는 센스가 없어,"이거 정말 좋다! 나는 당신의 예술을 사랑합니다!
(번역기를 사용하고 있기 때문에 이것이 맞는지 모르겠지만 이것은 좋습니다 :D)",2021-04-01T12:52:34Z,이거 정말 좋다  나는 당신의 예술을 사랑합니다   번역기를 사용하고 있기 때문에 이것이 맞는지 모르겠지만 이것은 좋습니다  D 
1,[신의탑 13인 합창] 신의탑으로 Leia,프세카이 이거 노래 있길래 생각나서들으러 왔는데 들을때마다 슬프다 이때의 신의탑 다시 볼 수 있겠지?,2023-06-22T07:27:51Z,프세카이 이거 노래 있길래 생각나서들으러 왔는데 들을때마다 슬프다 이때의 신의탑 다시 볼 수 있겠지 
1,[신의탑 : 새로운 세계] 훈수 해주세요! 무과금이 정리하는 8월 신의 탑 티어표 정리!,ㅋㅋ 이형 진짜 심각하네 자하드가 무슨 초반케임 초반에 안좋다고 억까당하다가 올라갈수록 좋다고 데이터쿤이랑 자하드랑 재평가된 케릭인데,2023-08-06T02:39:25Z,ㅋㅋ 이형 진짜 심각하네 자하드가 무슨 초반케임 초반에 안좋다고 억까당하다가 올라갈수록 좋다고 데이터쿤이랑 자하드랑 재평가된 케릭인데
1,[신의 탑: 새로운 세계] 캐릭터 소개 - 유한성,유한성 목소리를 이렇게 한다고? 좋아 근데 뭔가  목소리가 부드럽고 달콤한듯. 오빠아앙~,2023-07-14T05:07:10Z,유한성 목소리를 이렇게 한다고  좋아 근데 뭔가  목소리가 부드럽고 달콤한듯  오빠아앙 
1,[신의 탑: 새로운 세계] 캐릭터 소개 - 라헬,컨셉 진짜 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2023-06-04T12:32:36Z,컨셉 진짜 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1,[스팀 배그 PC방 론칭] 총 3억원 상당 론칭 기념 이벤트!? | 배틀그라운드 | 배그,"클라스,으른 같은 단어선정이 진짜 씹아재스러움ㅋㅋ 그리고 AI스런 재미없는 일정한 높낮이의 목소리와 말빠르기가 진짜 중국산 광고를 따올리게 함",2023-07-04T05:34:29Z,클라스 으른 같은 단어선정이 진짜 씹아재스러움ㅋㅋ 그리고 AI스런 재미없는 일정한 높낮이의 목소리와 말빠르기가 진짜 중국산 광고를 따올리게 함
1,[스마트폰게임] 몬스터길들이기 공식영상 공개!,진짜 열쇠 얻을려고 친구 무한 복사 했었는데ㅋㅋ,2023-11-03T14:38:27Z,진짜 열쇠 얻을려고 친구 무한 복사 했었는데ㅋㅋ
1,[세븐나이츠]리부트 패치 후 미쳐 돌아가는 세나 근황,??? : 뉴비가 적다면 모든 유져를 뉴비로 만들자!,2021-01-26T15:37:40Z,      뉴비가 적다면 모든 유져를 뉴비로 만들자 
1,[상자깡] 배그 기록보관소 x70 까보자!!! #004,후 대리만족,2023-05-02T10:00:36Z,후 대리만족
1,[사건] 과거에 유명한 빌런이였다? 메이플 『맑음 인성 논란』 정리,"어 부주쓰는것보다 정보 빠르게 올려서 유저 편의 도와주는게 좋음 
부주니 뭐니 떠드는거 뭔 상관",2023-11-06T03:31:08Z,어 부주쓰는것보다 정보 빠르게 올려서 유저 편의 도와주는게 좋음  부주니 뭐니 떠드는거 뭔 상관
1,[보급 리니지m] 무소과금형들 에스카로스 꼭 사냥 하세요! 팁 공유할게요 天堂m LineageM リネージュM,와이프랑 같이 팀플사냥하는데 도망도 많이 다니기도 하지만 득템 한방을 노리면서 열심히 사냥다니고 있네요~득템하세요!!,2022-11-10T12:57:00Z,와이프랑 같이 팀플사냥하는데 도망도 많이 다니기도 하지만 득템 한방을 노리면서 열심히 사냥다니고 있네요 득템하세요  
 ,😭 그 시절 우리가 미쳐있던 노래 :  All Time Low - Time-Bomb [가사/해석/lyrics],영상에 뻥글 국대 출신들이 보이네요!,2023-10-29T08:00:51Z,영상에 뻥글 국대 출신들이 보이네요 
1,[베일드 엑스퍼트] 중국대회가서 캐리하고 왔습니다🔥,19세 에케 잘한다~~ ㅋㅋ 결승 우승 파이텡!!,2023-07-22T11:19:06Z,19세 에케 잘한다   ㅋㅋ 결승 우승 파이텡  
1,[베일드 엑스퍼트] 중국대회가서 캐리하고 왔습니다🔥,최고!,2023-07-24T20:33:41Z,최고 
1,[베일드 엑스퍼트] 3분만에 배우는 FBT 플레이 전 알아야 할 꿀팁🔥,"3개월 전 영상이네요.
초보입니다. 총기추천 1,2,3라운드 추천하신 총들 지금도 유효한가요? 패치되서 너프 버프 받은게 있어서 달라진건 없나용?",2023-07-02T10:20:45Z,3개월 전 영상이네요  초보입니다  총기추천 1 2 3라운드 추천하신 총들 지금도 유효한가요  패치되서 너프 버프 받은게 있어서 달라진건 없나용 
1,[베일드 엑스퍼트] 1등이 알려주는 얼리액세스 전 꼭 알아야 할 꿀팁🔥,오 좋네요!,2023-05-18T07:15:12Z,오 좋네요 
1,"🔫 이게 배틀그라운드 배경 음악? Alan Walker, Sabrina Carpenter & Farruko - On My Way [가사해석/번역/자막]",노래겁나좋아❤,2023-05-11T09:09:40Z,노래겁나좋아 
 ,"🔫 이게 배틀그라운드 배경 음악? Alan Walker, Sabrina Carpenter & Farruko - On My Way [가사해석/번역/자막]",이 노래 들으면 초딩때 밤 새면서 배그 하던데 생각난다 존나 미친듯이 했는데ㅋㅋ,2022-02-18T11:00:17Z,이 노래 들으면 초딩때 밤 새면서 배그 하던데 생각난다 존나 미친듯이 했는데ㅋㅋ
 ,"🔥혼자 듣기 아쉬운 노래, Stellar - Ashes (가사/해석/번역/lyrics)",이쫀지 그는 누엇인가,2023-11-07T05:37:45Z,이쫀지 그는 누엇인가
1,🔥연패를 연승으로 바꿔줄 노래 : Alan Walker(알렌 워커) x Benjamin Ingrosso - Man On The Moon [가사/해석/번역/lyrics],4연패하고 저거 들으니까 7연승하는거 뭐냐?,2022-12-14T06:49:44Z,4연패하고 저거 들으니까 7연승하는거 뭐냐 
1,[배틀그라운드] 배그 대기실 근황ㅋㅋㅋ,스프레이뿌리는 보라색 머리 댄스 음악이 젤 맘에 듬,2023-06-26T16:01:34Z,스프레이뿌리는 보라색 머리 댄스 음악이 젤 맘에 듬
1,[배틀그라운드] 뜨뜨뜨뜨(DDDD) - 『솔큐』 에땁 (AWM) 레드 도트로 킬을 해야 하는데 강제 치킨 먹었네요. ㅎㅎㅎ,스킨이 ㄷㄷ,2018-06-10T12:27:59Z,스킨이 ㄷㄷ
1,[배돈] 바람의나라 용천제팔검(손상) 6개 1%확률로 성공했다ㅋㅋ 바통령 클라스 지리고~오지고~렛잇고!,"재밌게 보셨다면 구독과 좋아요 한번씩 부탁드립니다~ ^^
좋은 덧글은 편집자를 기쁘게 해줄수있어용~ 좋은덧글 한번식 부탁드릴게용♥
※방송국에 팬아트 그려주셔서 당첨되시면 선물드리고있습니다, 많은참여 부탁드립니다.",2017-07-04T03:22:27Z,재밌게 보셨다면 구독과 좋아요 한번씩 부탁드립니다     좋은 덧글은 편집자를 기쁘게 해줄수있어용  좋은덧글 한번식 부탁드릴게용   방송국에 팬아트 그려주셔서 당첨되시면 선물드리고있습니다  많은참여 부탁드립니다 
1,"[배그총기강의] 총기분석 총정리 - AR, DMR편 / 선호도 순위, 데미지 비교, 실제 사용되는 용어","와 나 막십사로 사람들이 왤케 근접을 하나 했더니...단발광클인 줄 알았던게 연사도 되는거였어...ㅋㅎ 워낙 샷발이 좋지 않고 반동제어를 잘 못해서 DMR을 못 쏘는 편이고..
반대로 한방SR을 좋아하고 그만큼 잘 쏴서...DMR을 거의 쳐다도 안 봤는데...특히 보금으로만 나오는 반동심한 막십사는 더더욱...ㅋㅎ 모배한지 몇년이 다돼가는데 이제알았엌ㅋ

+엠포를 쓰는이유 - 사람들이 하두 좋데서
베릴을 쓰는 이유 - 사람들이 갑자기 패치되면서 오지게 좋데서 
에케이를 쓰는 이유 - 내가 개좋아해서 (에케이는 반동을 떠나서 에임이 좋은사람이 잡으면 사기총급...ㅎㅎ) 
요즘엔 베릴이랑 에케이랑 갈팡질팡><",2021-01-08T02:34:21Z,와 나 막십사로 사람들이 왤케 근접을 하나 했더니   단발광클인 줄 알았던게 연사도 되는거였어   ㅋㅎ 워낙 샷발이 좋지 않고 반동제어를 잘 못해서 DMR을 못 쏘는 편이고   반대로 한방SR을 좋아하고 그만큼 잘 쏴서   DMR을 거의 쳐다도 안 봤는데   특히 보금으로만 나오는 반동심한 막십사는 더더욱   ㅋㅎ 모배한지 몇년이 다돼가는데 이제알았엌ㅋ   엠포를 쓰는이유   사람들이 하두 좋데서 베릴을 쓰는 이유   사람들이 갑자기 패치되면서 오지게 좋데서  에케이를 쓰는 이유   내가 개좋아해서  에케이는 반동을 떠나서 에임이 좋은사람이 잡으면 사기총급   ㅎㅎ   요즘엔 베릴이랑 에케이랑 갈팡질팡  
1,[배그소식] 드디어 나왔다 저격의 왕은 누구인가! 이벤트모드 원샷원킬!,이번 워모드 솔까 기대했는데 해조니깐 막상 팀킬하는애들이 넘 많고 전에 있던 석궁이라던지 보급 워모드가 제일 재미있았음..,2018-06-08T16:25:06Z,이번 워모드 솔까 기대했는데 해조니깐 막상 팀킬하는애들이 넘 많고 전에 있던 석궁이라던지 보급 워모드가 제일 재미있았음  
 ,🔥 게임할때 듣기 좋은 NCS 노래 모음 TOP 30 [매드무비 발동 ON],와 브음때문에 브론즈로 낙락 갔다….,2023-10-29T02:20:06Z,와 브음때문에 브론즈로 낙락 갔다  
1,[바람의나라:연] 폭산적굴 대비 직업별 PVP 데미지 실험 흥미로운 결과!,동귀첨은 피 99퍼 날라가는 자폭기술임 ㅋㅋㅋㅋ,2020-09-22T00:02:37Z,동귀첨은 피 99퍼 날라가는 자폭기술임 ㅋㅋㅋㅋ
1,"[바람의나라:연] 드디어 2차 승급 업데이트 및 밸런스 패치 완료 / 패치 이후 도사 솔플 스킬 세팅 방법, 신기루 동굴 체험 / 도사도 이제 솔플 시대 ( 격수세팅 맞춰놓자! )",빠른 정보 너무 감사합니다 항상 고맙고 수고하십니다 크리슈머님 항상응원해요 파이팅,2021-01-27T13:07:14Z,빠른 정보 너무 감사합니다 항상 고맙고 수고하십니다 크리슈머님 항상응원해요 파이팅
1,"[바람의나라:연] 3월 1주차 패치노트 리뷰!! (서버이전, 번잉이벤트, 4급신수, 컨텐츠개선)",떤떤이 꾸준하네 대단해 오래가라,2022-03-03T09:36:00Z,떤떤이 꾸준하네 대단해 오래가라
1,"[바람의나라: 연] 밸런스 파괴 +17 예리한 청명백현모의 등장 - 무한장 1등, 힐량 180만, 최강 도술사 소개",미친 괴물들만모였나...ㄷㄷ,2020-11-04T09:30:17Z,미친 괴물들만모였나   ㄷㄷ
1,💪 남자라면 모를 수가 없는 노래 | 𝙁𝙖𝙡𝙡 𝙊𝙪𝙩 𝘽𝙤𝙮 - 𝙏𝙝𝙚 𝙇𝙖𝙨𝙩 𝙊𝙛 𝙏𝙝𝙚 𝙍𝙚𝙖𝙡 𝙊𝙣𝙚𝙨 [가사/한글 번역],노래 외우고 싶은데 템포가 너무 빨라서 발음을 못허겠다;;,2023-11-04T12:16:36Z,노래 외우고 싶은데 템포가 너무 빨라서 발음을 못허겠다  
1,💪 남자라면 모를 수가 없는 노래 | 𝙁𝙖𝙡𝙡 𝙊𝙪𝙩 𝘽𝙤𝙮 - 𝙏𝙝𝙚 𝙇𝙖𝙨𝙩 𝙊𝙛 𝙏𝙝𝙚 𝙍𝙚𝙖𝙡 𝙊𝙣𝙚𝙨 [가사/한글 번역],"전 남잔데 모르네용.😂
노래 좋아요❤
좋아요 누르고 갑니다",2023-10-29T14:57:40Z,전 남잔데 모르네용   노래 좋아요  좋아요 누르고 갑니다
1,[바람의나라: 연] 1주년 특별 생방송 이벤트,바람의나라 연 1주년을 축하드립니다^^,2021-07-15T23:38:26Z,바람의나라 연 1주년을 축하드립니다  
1,"[바람의나라 아이템] 정말 바돈이 0원인 천인 유저에게 추천드리는 템세팅(무자본, 무과금)","드디어 떳다ㅎㅎ 감사합니다 ㅎㅎ
저는 낭만인은 아닌데 아는 무기가 녹옥이라 녹으로 이미 사버렸네요 ㅠㅠ 기다렸다가 주술티비님 보고 살껄그랬나 후회되네요ㅎㅎ",2023-08-19T15:06:24Z,드디어 떳다ㅎㅎ 감사합니다 ㅎㅎ 저는 낭만인은 아닌데 아는 무기가 녹옥이라 녹으로 이미 사버렸네요 ㅠㅠ 기다렸다가 주술티비님 보고 살껄그랬나 후회되네요ㅎㅎ
1,[바람의나라 : 피트] 출석보상 데미지스킨 무엇을 받아야 하나??,그냥 기본스킨이 가장 좋은듯...,2022-01-08T17:27:18Z,그냥 기본스킨이 가장 좋은듯   
1,[미션]어둠의전설 무자본 1시간에 얼마벌어요?(소름돋는결과),ㅋㅋㅋㅋ 복귀 영상 보러왓다가 매쉬도적 님이랑 전사님이랑 방해하는거 너무 웃겨서 ㅋㅋㅋ  그거 피하는것도 웃기네요 ㅋ,2022-01-27T05:25:51Z,ㅋㅋㅋㅋ 복귀 영상 보러왓다가 매쉬도적 님이랑 전사님이랑 방해하는거 너무 웃겨서 ㅋㅋㅋ  그거 피하는것도 웃기네요 ㅋ
