labels,name,theme,동영상 제목,댓글,댓글 작성일,PRO
1,검은사막,그래픽,[검은사막] 발키리 커마 _ 우사,와꿀님 유튜브 하셨구나 ㄷㄷ 와꿀님 덕에 늘 캐릭터들 예쁘게 하고 다닙니다. 발키리 출시 때부터 발키리만 하는 중인데 와꿀님 커마 덕에 암흑기도 버텨냈어요!,2022-12-13T20:14:40Z,와꿀님 유튜브 하셨구나 ㄷㄷ 와꿀님 덕에 늘 캐릭터들 예쁘게 하고 다닙니다  발키리 출시 때부터 발키리만 하는 중인데 와꿀님 커마 덕에 암흑기도 버텨냈어요 
1,검은사막,무소속,[검은사막] 매구 커마 _ 검은 매구,와꿀님 이 매구 너무 이쁘네요...ㅠㅠ 커마 공유 부탁드려도 될까요 메일은 보냈습니다 !,2023-08-19T00:11:31Z,와꿀님 이 매구 너무 이쁘네요    커마 공유 부탁드려도 될까요 메일은 보냈습니다  
1,검은사막,BM,현금 50만 원어치 강화갑니다 [ 검은사막 ] / Road to 300 AP Part 12 : 5300 Cron Stone,와 게임하기싫겠다 리얼루다가...난 재밌게해야지^^,2019-12-10T11:06:40Z,와 게임하기싫겠다 리얼루다가    난 재밌게해야지  
1,배틀그라운드,사운드,[배틀그라운드] 어벤져스 OST 같은 새로운 로비음악/ 배그 BGM [롤큐 위드],와 나 옛날에 이브금 ㅈㄴ 싫어했는데 지금들으니까 왤케좋냐...ㅠㅠㅠ,2020-05-05T14:41:42Z,와 나 옛날에 이브금 ㅈㄴ 싫어했는데 지금들으니까 왤케좋냐   
1,배틀그라운드,사운드,"배틀그라운드 5주년 플레이리스트 - 태이고 테마곡 ""The Fight Doesn't End At Death"" | 배틀그라운드","와 노래 진짜 좋다 느낌이 고독,외로움,슬픔이 엄청 잘표현이 됐다 wow..",2022-03-28T14:45:19Z,와 노래 진짜 좋다 느낌이 고독 외로움 슬픔이 엄청 잘표현이 됐다 wow  
1,로스트아크,무소속,"1490레벨, 하익이 낳은 책임없는 쾌락의 산물 [로스트아크] #무자본육성4화",와 로아 이제 시작하려는 뉴비인데 무슨 소리인지 하아아아아아나도 모르겠어서 걍 재미로 보는 중이에요... ㅠㅠㅠㅠㅠㅠㅠㅠ,2023-10-24T13:16:13Z,와 로아 이제 시작하려는 뉴비인데 무슨 소리인지 하아아아아아나도 모르겠어서 걍 재미로 보는 중이에요    
1,메이플,운영,[메이플]루미너스 스킬 커스터마이징 / Maple Story Luminous Skill customizing Video[KMS],와 루미유저로써 이렇게만 패치되면 좋겠네요,2021-12-26T23:05:26Z,와 루미유저로써 이렇게만 패치되면 좋겠네요
1,메이플,게임성,아무도 몰랐던 메이플스토리 몬스터들의 설정들 TOP5 #1,와 메이플 4년차인데도저런 이야기도몰랐고 심지어 저렇게까지말하는게지금까지남아있지않아서그랬는지몰랐네요 ㅎ,2018-02-16T16:00:52Z,와 메이플 4년차인데도 저런 이야기도몰랐고  심지어 저렇게까지말하는게 지금까지남아있지않아서그랬는지몰랐네요 ㅎ
1,신의탑,무소속,🎙신의탑 6인 보이스캐스팅 수위곡 | 위풍당당 (威風堂々),와 미친 사랑해요 후욱후욱,2020-06-03T20:13:22Z,와 미친 사랑해요 후욱후욱
1,메이플,게임성,2023 한글날 메이플스토리 x 이찬솔 작가,"외국인이 인터뷰 하면 외치는 ""싸랑해요 연예가 중개"" 같은 느낌이지만메이플 좋아한다니 기분 좋네요폰트도 이쁘고 미니에 맞게 배려해주신거 너무 좋아요",2023-10-07T07:35:52Z,외국인이 인터뷰 하면 외치는  싸랑해요 연예가 중개  같은 느낌이지만 메이플 좋아한다니 기분 좋네요 폰트도 이쁘고 미니에 맞게 배려해주신거 너무 좋아요
1,로스트아크,조작,"[로스트아크] 전직업 중 ""가장 현란한 딜러""  (잘 모르는 사람이 보면 잘해 보임)",와 복귀할려는데 뭔가 몹가지고 노는거같아서 재밌어보이네요 도전!,2022-06-18T09:24:21Z,와 복귀할려는데 뭔가 몹가지고 노는거같아서 재밌어보이네요 도전 
1,검은사막,조작,엥..?닌자 사냥 언제 이렇게 좋아졌냐..? - 검은사막,와 사냥 개편해졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ내가하던 풀콤박아서 사냥하던 그 닌자가 아니넼ㅋㅋㅋㅋㅋ,2021-12-28T14:02:14Z,와 사냥 개편해졌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 내가하던 풀콤박아서 사냥하던 그 닌자가 아니넼ㅋㅋㅋㅋㅋ
1,검은사막,BM,[검은사막] - 올 여름 신규 유저를 위한 펄상점 추천 아이템!,요번 설에도 펄 세일 많이 할텐데 추천해주시면 감사해용,2023-09-23T05:15:52Z,요번 설에도 펄 세일 많이 할텐데 추천해주시면 감사해용
1,로스트아크,사운드,[로스트아크｜OST] 종말의 시  (Poem of The End) / LOST ARK Official Soundtrack,와 소름됻아 이게 레이드브금이라고?좀 무서울정도임 ㄷㄷ,2023-11-02T18:39:27Z,와 소름됻아 이게 레이드브금이라고  좀 무서울정도임 ㄷㄷ
1,검은사막,그래픽,[4k][검은사막/BDO]각성우사 헥세사냥,요번에 시즌캐릭터로 시작한 초보 우사 입니당 각성우사 좋은가요?? 전승우사랑 각성우사중에 뭘로 전직하면 될까요?!..,2023-07-05T10:38:18Z,요번에 시즌캐릭터로 시작한 초보 우사 입니당 각성우사 좋은가요   전승우사랑 각성우사중에 뭘로 전직하면 될까요    
1,로스트아크,BM,"""최신 메타 반영!"" 5주년 기념 직업 추천 BEST 10｜로스트아크",요즘 갈증리퍼랑 핸드거너중에 뭐가 더 인식이 좋아요? 북미서버 키우는데 둘중에 하나 슈모익 주려고 해서요,2023-11-11T20:49:35Z,요즘 갈증리퍼랑 핸드거너중에 뭐가 더 인식이 좋아요  북미서버 키우는데 둘중에 하나 슈모익 주려고 해서요
1,배틀그라운드,조작,윤루트. 맥선생님과 뚝배기 사냥. 사수와 부사수. | 배틀그라운드 듀오.,와 윤룻 이때 개추억ㅠㅠㅜ진짜 카구 미치게 잘쏴,2018-05-03T15:21:28Z,와 윤룻 이때 개추억 진짜 카구 미치게 잘쏴
1,메이플,운영,뱃지가 또 뜬다고?! 나 혼자만 폭풍성장ㅋㅋㅋ 리부트 역대급 행운캐릭 레전드 [메이플스토리/명훈],요즘 엄청난 행운이 가득하다...... 좋아요 누르면 하는 일 다 잘된닷!!!!!!!!오늘 생방송에서 봐요!!!!!ㅋㅋㅋㅋ 오늘도 재밌게 봐주세요!!!!!!!,2023-04-03T12:59:23Z,요즘 엄청난 행운이 가득하다       좋아요 누르면 하는 일 다 잘된닷         오늘 생방송에서 봐요     ㅋㅋㅋㅋ 오늘도 재밌게 봐주세요       
1,신의탑,무소속,[신의탑] 그림 변화과정 :: 쿤,와 진짜로 제가 사랑합니 진짜 우리쿤 너무 멋지고 아름답고 진짜 눈호강하고 갑니다 ㅜㅜㅜㅡ,2021-09-06T03:46:07Z,와 진짜로 제가 사랑합니 진짜 우리쿤 너무 멋지고 아름답고 진짜 눈호강하고 갑니다 ㅡ
1,제2의나라,게임성,[뚜껑TV]제2의나라 공격 올인형 후냐덱 소개!! 극강의 속성 공격력!!,요즘 이거때문에 골머리아파요 ㅠㅠ 꿀팁 정말 감사합니다!!,2021-09-26T04:55:41Z,요즘 이거때문에 골머리아파요  꿀팁 정말 감사합니다  
1,검은사막,사운드,검은사막 패러디송 11탄 (With 징가),와 징가누나 노래 잘부르네 ㄷㄷㄷㄷㄷㄷㄷㄷ,2020-03-31T10:54:45Z,와 징가누나 노래 잘부르네 ㄷㄷㄷㄷㄷㄷㄷㄷ
1,검은사막,사운드,가슴이 웅장해지는 검은사막 연주 음악회 [Black Desert],"와 ㅋㅋㅋㅋㅋ X파일 추억이다 ㅋㅋ 멀더,스칼리",2023-07-03T05:42:42Z,와 ㅋㅋㅋㅋㅋ X파일 추억이다 ㅋㅋ 멀더 스칼리
1,메이플,사운드,메이플스토리 블랙헤븐 BGM: Black Heaven Theme [Maplestory Black Heaven BGM: Black Heaven Theme],와 하버때 드디어  첨으로 블랙헤븐밀었는데 브금 너무좋다 진짜..여운남네,2023-07-11T05:31:10Z,와 하버때 드디어  첨으로 블랙헤븐밀었는데 브금 너무좋다 진짜  여운남네
1,메이플,사운드,메이플스토리 잔잔한데 활기찬 브금 모음┃ 🍁 MapleStory MUSIC 🍁,우리가 메이플 브금을 좋아하는건 메이플을 좋아하는게 아니라 그때 메이플을 하던 그시절이 그리운거 아닐까,2023-10-16T14:08:03Z,우리가 메이플 브금을 좋아하는건 메이플을 좋아하는게 아니라 그때 메이플을 하던 그시절이 그리운거 아닐까
1,신의탑,무소속,【 HD / OP 】 『 TOP -Japanese ver- 』 ( 신의탑 OP Full 일본어버전) - Stray Kids - 【韓日字幕 / 한일자막】,우아아아앗!!!제가 겁나 좋아하는 신의탑 오프닝을 해주시다니 감사합니다ㅠㅠ 오늘도 수고하십니다!!!,2020-05-03T06:36:24Z,우아아아앗   제가 겁나 좋아하는 신의탑 오프닝을 해주시다니 감사합니다 오늘도 수고하십니다   
1,로스트아크,무소속,"[로아-인물탐구] 죠니월드, 당신이 몰랐던 7가지 TMI",왘ㅋㅋㅋ 로아 안하는데 건슬람썰은 레전드넼ㅋㅋㅋㅋㅋ,2022-09-26T12:13:54Z,왘ㅋㅋㅋ 로아 안하는데 건슬람썰은 레전드넼ㅋㅋㅋㅋㅋ
1,제2의나라,운영,【제2의나라】📣대망의 첫업데이트!! 6.24 업데이트 상세리뷰 [다이아보상 + 신규스킬 + 혜자이벤트 + 불범이마젠 + 편의개선],우와!다이아리턴 좋아요ㅋㅋ귀걸이 옵션이 좋네용 ㅠㅠ귀걸이가 너무구렸는데ㅠㅠ감사합니다~^^,2021-06-25T06:26:44Z,우와  다이아리턴 좋아요ㅋㅋ 귀걸이 옵션이 좋네용 귀걸이가 너무구렸는데 감사합니다   
1,리니지,BM,"(리니지W) 초보자 가이드 [🌱캐릭터 추천,스탯찍는 법, 막힌 구간뚫는 팁 등] *무과금 소과금 꿀팁!",우와!린알못인데 알기쉽게 설명하시니 귀에 쏙쏙들어옵니다!감사합니다!구독눌르고 가요!^^,2021-12-04T22:13:26Z,우와 린알못인데 알기쉽게 설명하시니 귀에 쏙쏙들어옵니다  감사합니다 구독눌르고 가요   
1,검은사막,무소속,"검은사막(BDO)이 쾌적해지는 설정들.(크롭모드, UI, 분리형 퀵슬롯등...)",우와 진짜 꿀팁 많네요!!감사합니다!,2023-07-26T14:26:29Z,우와 진짜 꿀팁 많네요  감사합니다 
1,메이플,사운드,메이플스토리 BGM - 에레브,왜 이 노래를 들으면 기억도 안나는 시절인 2000년대 초중반이 그리운걸까,2023-04-11T13:55:06Z,왜 이 노래를 들으면 기억도 안나는 시절인 2000년대 초중반이 그리운걸까
1,로스트아크,운영,긴급 밸런스 패치와 이 남자가 로아를 살리는 방법 [로스트아크],워낙 친한 친구라서 장난스럽게 말한거니까 진지하게 보지는 말아주세요!좋은 하루 되세요~,2023-08-09T05:52:26Z,워낙 친한 친구라서 장난스럽게 말한거니까 진지하게 보지는 말아주세요  좋은 하루 되세요 
1,로스트아크,BM,2022 윈터 하익 직업 추천 [로스트아크],외형적재미 디트ㅋㅋ 디트가 얼마나쎈데,2023-02-02T23:42:53Z,외형적재미 디트ㅋㅋ 디트가 얼마나쎈데
1,리니지,조작,리니지W 맨땅 가이드. 직업선택/다야수급/사냥터 이 영상 하나로 오케이 天堂W Tip | 센터로드TV,요정 개쓰렉이임 6검4셋 동일스펙에서 기사가 압도적으로 좋음데미지4 명중8차이남글던1층에서 기사가 요정보다 4~5방 더빨리잡음 35렙 6검4셋 패키지 기준임,2021-11-17T09:55:54Z,요정 개쓰렉이임 6검4셋 동일스펙에서 기사가 압도적으로 좋음 데미지4 명중8차이남 글던1층에서 기사가 요정보다 4 5방 더빨리잡음 35렙 6검4셋 패키지 기준임
1,배틀그라운드,그래픽,배틀그라운드) 어렵다던 레드도트 연사에 완벽 적응했습니다. | 우주하마,원래 홀로그램보다 레드도트가 더 좋은거아니었음요? 홀로그램은 시야를 많이가려서...,2017-10-27T06:26:29Z,원래 홀로그램보다 레드도트가 더 좋은거아니었음요  홀로그램은 시야를 많이가려서   
1,메이플,사운드,[메이플스토리 세르니움 BGM] 세르니움 성지 : The Holy Land,요즘 더운데 여기 맵 배경부터 브금까지 쌀쌀한 가을~초겨울 분위기라 너무 좋음탁 트여서 시원한 바람 많이 불 것 같음,2023-08-03T11:22:02Z,요즘 더운데 여기 맵 배경부터 브금까지 쌀쌀한 가을 초겨울 분위기라 너무 좋음 탁 트여서 시원한 바람 많이 불 것 같음
1,메이플,게임성,넥슨 메이플스토리로 P2E 진출선언!! 위믹스와 함께할 가능성 있을까?? #위믹스#위믹스3.0#메이플유니버스#메이플스토리P2E#위메이드#갈라#솔라나#위믹스투자#위믹스증권,위믹스에 또 기대가 되네요 항상 좋은 영상 감사합니다,2022-06-08T11:32:33Z,위믹스에 또 기대가 되네요 항상 좋은 영상 감사합니다
1,신의탑,무소속,신의탑 새로운세계 티어덱 속성별총정리 SSR+ SSR SR [TOWER OF GOD NEW WORLD TIER LIST],요즘 할게임이 부족했는데 여러가지 게임공략이 많아서 하고싶어지네요 ㅎㅎ,2023-11-05T09:59:47Z,요즘 할게임이 부족했는데 여러가지 게임공략이 많아서 하고싶어지네요 ㅎㅎ
1,제2의나라,게임성,[뚜껑TV]제2의나라 스킬 구매 가이드(위치 편) 위치는 액티브가 3개??! 뭐가 좋을까,위치 너무 고민되던 차에 정리가 잘되어서 너무 도움이되었어요 !! 감사합니다 ㅎㅎㅎ,2021-07-26T14:08:28Z,위치 너무 고민되던 차에 정리가 잘되어서 너무 도움이되었어요    감사합니다 ㅎㅎㅎ
1,제2의나라,BM,【제2의나라】6월24일까지😱 무소과금1~50까지 필수꿀팁 TOP7  4탄! [의뢰퀘미친팁 / AI 저장 / 스킬설정등],위치저장기능 몰랐던건데 감사합니다 ++ 투즈님 이번에 이벤트로 닉네임 변경권 파네요!!! 어서 지르시죠!!,2021-06-18T05:44:25Z,위치저장기능 몰랐던건데 감사합니다    투즈님 이번에 이벤트로 닉네임 변경권 파네요    어서 지르시죠  
1,제2의나라,조작,[뚜껑TV]제2의나라 직업 스킬 개편 및 이마젠 스킬 개편~ 스킬 알고 사용하자!!,위치키우는데 위치확실히 체감되더라구여 ㅋㅋㅋㅋㄱ 항상 좋은정보감사합니당,2021-08-19T04:21:22Z,위치키우는데 위치확실히 체감되더라구여 ㅋㅋㅋㅋㄱ 항상 좋은정보감사합니당
1,메이플,게임성,[메이플 몬스터북] #8 님들 얘 고양이과 몬스터 아님,요즘나오는 좁밥같이 생긴 레벨 200넘는 몬스터들 보다가 옛날 던전이나 엘나스 근본몹들 보면 이거지 소리가 절로 나옴,2023-01-18T15:44:36Z,요즘나오는 좁밥같이 생긴 레벨 200넘는 몬스터들 보다가 옛날 던전이나 엘나스 근본몹들 보면 이거지 소리가 절로 나옴
1,메이플,조작,메이플 직업 인식은 믿으면 안 됨,요즘엔 진짜 손타는게 다인거같음 원하는 직업 할 수 있어서 좋다,2023-07-01T09:43:34Z,요즘엔 진짜 손타는게 다인거같음 원하는 직업 할 수 있어서 좋다
1,메이플,조작,메이플 전 직업 고르는 팁 [보스 (완)],우리 카인 누를거 많아도 재밌어요.. 누르는재미야,2023-11-02T01:08:16Z,우리 카인 누를거 많아도 재밌어요   누르는재미야
1,검은사막,무소속,"[검은사막BDO, Black Desert Online] - 일꾼 돌리고 1년만 참으면 나도 부자(초보자 필수)",유용한정보 감사드립니다,2023-02-25T07:51:34Z,유용한정보 감사드립니다
1,리니지,운영,리니지M 클래스 리부트 & 체인지 떡밥 크로노스???,유익하고 재밌는 영상 고맙습니다,2023-07-29T18:01:16Z,유익하고 재밌는 영상 고맙습니다
1,검은사막,무소속,"[검은사막BDO, Black Desert Online] - 검은사막의 필수 아이템! 펫에 대한 간단한 영상",유익한 영상 감사드립니다~ 도움 많이 됐어요!,2020-05-26T18:49:34Z,유익한 영상 감사드립니다  도움 많이 됐어요 
1,검은사막,조작,새롭게 변경된 데미지 공식! 분산 데미지 실험결과는?! [검은사막M 20.3.3],유익한 영상 감사합니다~~,2020-03-05T06:07:58Z,유익한 영상 감사합니다  
